,country,date_local,longitude,latitude,rh_average,blh_average,tp_average,e_average,skt_average,sp_average,t2m_average,tcwv_average,ws_average,ndvi_average,elevation,nl,clc,ghaod_average,value
81226,DE,2018-01-01,7.31747,52.49855,77.4051208496094,1158.001953125,5.73180077481084e-05,-7.445328810717909e-05,279.917938232422,99568.4609375,280.170623779297,9.66510772705078,6.12346982955933,0.332399994134903,40.014179999999996,241,2,0.10097999870777101,4.905
81320,DE,2018-01-01,8.212083999999999,53.142835999999996,77.1010208129883,1285.86804199219,2.51792826020392e-05,-6.39705031062476e-05,279.759796142578,99662.1015625,280.121337890625,9.6284818649292,6.76547574996948,0.174999997019768,10.79688,255,1,0.131129994988441,11.55
81410,DE,2018-01-01,10.54055,52.266729999999995,70.5373229980469,1360.423828125,3.88288062822539e-05,-6.26107139396481e-05,280.01177978515597,98678.8671875,280.464447021484,8.97306728363037,6.208905220031741,0.10659999400377301,85.58203,255,1,0.0598729997873306,7.4475
81501,DE,2018-01-01,11.16705,52.95701999999999,67.30258178710939,1378.87512207031,1.73969583556755e-05,-4.7806806833250394e-05,280.186553955078,99580.9140625,280.81591796875,8.58810710906982,5.85845947265625,0.263099998235703,16.1875,181,2,0.0512100011110306,5.4875
81593,DE,2018-01-01,9.06255,52.17017,77.4355926513672,1247.56420898438,6.712743925163521e-05,-6.60661607980728e-05,279.53460693359403,98489.1484375,279.93475341796903,9.36054229736328,6.1928606033325195,0.417400002479553,56.74958,158,2,0.09335999935865401,3.2475
81684,DE,2018-01-01,8.090589999999999,53.596169999999994,79.8972930908203,1300.42333984375,2.57179417531006e-05,-7.213059870991859e-05,279.220245361328,99684.3359375,279.81219482421903,9.93378734588623,8.78625583648682,0.42329999804496793,0.4227431,202,2,0.12201300263404799,6.5525
81771,DE,2018-01-01,9.70612,52.36292,73.18751525878909,1306.63220214844,3.75776580767706e-05,-6.34798416285776e-05,280.07513427734403,99098.8515625,280.54156494140597,9.24978828430176,5.9541449546814,0.164099991321564,71.1943,255,1,0.0870549976825714,8.085
81857,DE,2018-01-01,9.7155,52.359478,73.1198959350586,1308.35913085938,3.54582880390808e-05,-6.30562790320255e-05,280.086334228516,99107.90625,280.55609130859403,9.24956798553467,5.955884456634519,0.13699999451637299,65.41894,255,1,0.0863749980926514,7.4525
81952,DE,2018-01-01,10.756733,52.800773,69.05287933349611,1353.6494140625,3.8883583329152296e-05,-5.4546700994251296e-05,279.953765869141,99174.03125,280.485015869141,8.65020370483398,6.3135471343994105,0.343999981880188,71.20312,31,2,0.0511900000274181,3.8025
82046,DE,2018-01-01,10.42275,51.61365,85.2570877075195,1263.98779296875,9.19528029044159e-05,-7.944634126033629e-05,278.390014648438,96384.5859375,278.819488525391,9.04580307006836,6.00213956832886,0.230399996042252,306.3,151,1,0.08970999717712401,7.9425
82142,DE,2018-01-01,7.331405,51.641383000000005,84.55662536621091,1222.37194824219,5.66657472518273e-05,-6.60681835142896e-05,280.239898681641,98891.3359375,280.385467529297,10.0119514465332,6.18675661087036,0.17589999735355402,58.05859,255,1,0.0944250002503395,18.4475
82237,DE,2018-01-01,6.7323830000000005,51.249210999999995,84.3513259887695,1193.62841796875,6.231788574950771e-05,-6.74516777507961e-05,280.664886474609,99356.0546875,280.864532470703,10.5517463684082,5.34100723266602,0.328500002622604,34.27633,255,1,0.0840599983930588,4.325
82328,DE,2018-01-01,7.582294999999999,51.448762,87.6674575805664,1224.27282714844,6.93644760758616e-05,-7.26671642041765e-05,279.51263427734403,97866.859375,279.753265380859,9.8613862991333,6.251427173614499,0.295899987220764,127.9547,255,1,0.0893250033259392,5.6425
82421,DE,2018-01-01,6.4693629999999995,50.883475,84.3479766845703,1175.84814453125,5.216836143517871e-05,-6.318916712189089e-05,280.41851806640597,98325.828125,280.340911865234,10.488579750061001,6.01796197891235,0.4334999918937679,108.4031,255,1,0.0625,4.46
82514,DE,2018-01-01,6.957700999999999,50.947367,85.9765396118164,1208.98083496094,2.79601044894662e-05,-6.458127609221259e-05,280.563751220703,98779.390625,280.684722900391,10.5320291519165,5.417345523834231,0.132799997925758,58.013630000000006,255,1,0.0680499970912933,10.85
82606,DE,2018-01-01,8.360714,51.443012,87.2975311279297,1202.96948242188,9.664014942245559e-05,-8.574718958698209e-05,278.284698486328,96311.0859375,278.647979736328,9.130270004272461,5.93363523483276,0.49439999461173995,334.0234,206,2,0.0635000020265579,8.345
82702,DE,2018-01-01,7.231895,51.277646999999995,88.6876449584961,1194.53271484375,7.95532978372648e-05,-7.16264476068318e-05,279.668731689453,97981.171875,279.902252197266,10.045888900756802,5.87178134918213,0.123099997639656,181.0905,255,1,0.0838299989700317,8.5075
82798,DE,2018-01-01,7.693835000000001,51.547495,86.05200958251949,1252.12866210938,5.00737260153983e-05,-6.74777256790549e-05,279.878814697266,98458.484375,280.18292236328097,9.948357582092289,6.241464138031009,0.274699985980988,77.30142,255,2,0.0793500021100044,5.6375
82886,DE,2018-01-01,6.981045,51.496527,83.4893035888672,1196.96032714844,6.17445839452557e-05,-6.440610741265121e-05,280.489868164062,99148.453125,280.62078857421903,10.2029447555542,5.84723615646362,0.090599998831749,47.1875,255,1,0.0929230004549026,3.04
83347,DE,2018-01-01,7.457463000000001,51.536910999999996,86.38397216796879,1235.41040039062,5.5442731536459205e-05,-6.806735473219311e-05,279.975250244141,98470.234375,280.189971923828,9.99585437774658,6.23197460174561,0.17599999904632602,70.83984,255,1,0.0984570011496544,7.4075
83441,DE,2018-01-01,6.629575999999999,51.672809,80.12486267089841,1157.42175292969,6.561284681083629e-05,-6.46869739284739e-05,280.693450927734,99643.734375,280.725921630859,10.1669626235962,5.58197832107544,0.21169999241828896,30.14381,255,1,0.0943399965763092,5.185
83535,DE,2018-01-01,6.458842,51.169967,83.5516128540039,1186.6748046875,4.4847860408481204e-05,-6.41746664769016e-05,280.856079101562,99410.15625,280.897491455078,10.682954788207999,5.359675884246831,0.12039999663829799,54.09845,255,1,0.0709049999713898,6.455
83628,DE,2018-01-01,8.3649,49.6287,78.8270492553711,1261.80932617188,1.58064485731302e-05,-7.33767228666693e-05,280.907623291016,98681.078125,281.078125,10.1869220733643,5.95581388473511,0.12879998981952698,102.4603,255,1,0.0643270015716553,8.0575
83721,DE,2018-01-01,8.261277,50.000972999999995,85.2560043334961,1242.82666015625,2.86669055640232e-05,-6.96500210324302e-05,280.2138671875,97975.3515625,280.484741210938,10.1364326477051,5.9701242446899405,0.17459999024868,97.54064,255,1,0.0740050002932549,4.2025
83810,DE,2018-01-01,7.866208,49.842135999999996,85.9143905639648,1222.42736816406,4.25034049840178e-05,-7.01975586707704e-05,279.935089111328,97356.375,279.87158203125,10.1464853286743,6.19053220748901,0.118199996650219,108.0402,255,1,0.0485000014305115,4.235
83903,DE,2018-01-01,7.7299,50.4243,89.66281127929692,1164.68896484375,4.1356332076247795e-05,-7.31542895664461e-05,279.24163818359403,96928.6640625,279.331695556641,9.97729778289795,6.031970024108889,0.181099995970726,510.635,71,3,0.0623850002884865,2.005
83995,DE,2018-01-01,7.8265210000000005,49.270263,81.1886825561523,1226.76379394531,7.68426107242703e-05,-0.0001006703605526,279.74798583984403,96900.328125,279.87750244140597,10.057896614074698,6.61469221115112,0.216600000858307,578.8854,34,3,0.0808829963207245,4.15
84089,DE,2018-01-01,8.273964999999999,49.994975,85.0112228393555,1243.20727539062,2.8399232178344398e-05,-6.97800569469109e-05,280.240142822266,98014.265625,280.514923095703,10.136413574218802,5.97311067581177,0.115299999713898,100.7993,255,1,0.0755779966711998,5.305
84183,DE,2018-01-01,7.7673,49.446000000000005,83.5304794311523,1228.58581542969,8.0907964729704e-05,-9.345235594082621e-05,279.51519775390597,96671.8125,279.539886474609,10.0507078170776,6.72388362884521,0.10619999468326598,248.1934,255,1,0.0883349999785423,5.7975
84278,DE,2018-01-01,7.596583,50.3544,89.3022918701172,1177.08459472656,3.62411701644305e-05,-6.3968647737056e-05,279.495025634766,97017.4453125,279.394775390625,10.061456680297901,6.3101711273193395,0.12729999423027002,84.22353000000001,255,1,0.0637750029563904,3.72
84338,DE,2018-01-01,8.425833,49.455378,75.2848587036133,1245.68725585938,1.23163363241474e-05,-7.116162305464971e-05,281.048431396484,98784.46875,281.19000244140597,10.031641960144,5.84954738616943,0.170000001788139,98.78307,255,1,0.0737100020051003,1.0
84428,DE,2018-01-01,7.460812,50.431398,89.5749053955078,1175.28161621094,3.21906736644451e-05,-6.25212196609937e-05,279.600372314453,97211.5546875,279.488311767578,10.184250831604,6.31571102142334,0.34809997677803,66.87978000000001,255,1,0.0645449981093407,1.91
84522,DE,2018-01-01,6.690488,49.783941999999996,93.95242309570308,1123.87536621094,0.0002980440040118,-9.55842915573157e-05,278.42626953125,96298.7421875,278.55999755859403,11.0259437561035,7.28718709945679,0.09189999848604198,131.1225,255,1,0.0577329993247986,11.747712615
84716,DE,2018-01-01,11.96096,51.197249,72.4696502685547,1409.37451171875,3.14775689957969e-07,-6.575771840289239e-05,280.510009765625,98194.5546875,281.091033935547,9.2083854675293,5.97246313095093,0.23129999637603801,105.5469,255,1,0.0348300002515316,3.8175
84807,DE,2018-01-01,11.611464,52.127899,67.76687622070311,1448.39587402344,1.35827724534465e-06,-6.26467444817536e-05,280.938140869141,99236.7421875,281.299530029297,9.034914016723631,5.58164215087891,0.16949999332428,59.597469999999994,255,1,0.028999999165535,3.3325
84893,DE,2018-01-01,11.631919,52.131741999999996,67.7956924438477,1450.64245605469,1.33933122015151e-06,-6.272742757573721e-05,280.952362060547,99246.28125,281.31060791015597,9.03806686401367,5.579200267791751,0.10830000042915301,63.5774,255,1,0.0290000010281801,2.45
84990,DE,2018-01-01,11.864763,52.268353999999995,67.8797073364258,1487.47607421875,1.2418865935615e-06,-5.98127844568808e-05,281.099151611328,99397.1640625,281.422119140625,8.96898365020752,5.62202262878418,0.139699995517731,44.4717,255,1,0.0310000013560057,2.4575
85081,DE,2018-01-01,11.057442,51.896982,73.94586181640621,1331.93969726562,2.1965128325973604e-05,-6.41696315142326e-05,279.505859375,97451.4375,279.941131591797,8.79381561279297,5.97973346710205,0.203799992799759,124.70299999999999,254,1,0.030629999935627,3.0475
85175,DE,2018-01-01,11.981314,51.494756,70.0505523681641,1426.73828125,3.16740710104568e-07,-6.58439239487052e-05,281.038909912109,98963.0234375,281.48968505859403,9.41584873199463,5.7878298759460405,0.131699994206429,122.0072,255,1,0.0470479987561703,3.3825
85266,DE,2018-01-01,11.891411999999999,51.837306,69.2524490356445,1464.4831542968802,7.56379904487403e-07,-6.46944827167317e-05,281.297760009766,99305.0625,281.556304931641,9.32558631896973,5.55787467956543,0.289799988269806,72.02599000000001,62,2,0.0441771410405636,1.8525
85351,DE,2018-01-01,11.043386,51.662434999999995,78.8000183105469,1313.47497558594,4.2869909520959495e-05,-6.8042274506297e-05,279.135406494141,96918.125,279.52276611328097,8.88690757751465,6.148297309875491,0.35609999299049394,410.4703,33,2,0.0567380003631115,1.78
85439,DE,2018-01-01,11.983406,51.475164,70.1999664306641,1424.4919433593802,3.13066919943594e-07,-6.59682118566707e-05,281.0,98924.6875,281.470123291016,9.40660572052002,5.80951166152954,0.104499995708466,118.1544,255,1,0.043698001652956,2.79
85531,DE,2018-01-01,10.240596,54.093230000000005,80.8950119018555,1367.935546875,3.6593130062101395e-05,-8.52064549690112e-05,278.565551757812,99250.4296875,279.67547607421903,9.47116756439209,7.6889743804931605,0.3745999932289121,46.88411,42,2,0.0986670032143593,5.9875
85711,DE,2018-01-01,9.438089999999999,54.78143000000001,83.77223205566409,1340.51123046875,0.0001416989107383,-9.02840256458148e-05,278.398834228516,99112.78125,279.165161132812,10.248327255249,9.11241054534912,0.0363999977707863,13.1642,255,1,0.11524999886751199,8.8125
85806,DE,2018-01-01,10.135158,54.304676,82.8581314086914,1387.373046875,4.79807022202294e-05,-8.188082574633879e-05,278.523834228516,99286.6484375,279.52178955078097,9.765989303588869,8.53893375396729,0.0152999991551042,5.276278,255,1,0.0890799984335899,7.725
85902,DE,2018-01-01,9.532635,53.924712,80.2920455932617,1342.681640625,5.03063092764933e-05,-8.708271343493829e-05,278.781463623047,99555.7421875,279.886749267578,9.76182174682617,7.17964172363281,0.20149999856948897,36.16507,242,1,0.079415000975132,6.0125
85996,DE,2018-01-01,11.037924,50.979455,78.6931228637695,1286.36352539062,4.3923082557739703e-05,-6.71281886752695e-05,278.906402587891,96563.515625,279.366088867188,8.7475757598877,5.82724142074585,0.0784000009298325,205.3479,255,1,0.0900299996137619,1.7325
86090,DE,2018-01-01,11.661233,50.791616,74.3773574829102,1304.2529296875,8.64862340677064e-06,-4.7575958888046396e-05,279.594818115234,96302.6875,279.62237548828097,8.46426582336426,5.66841650009155,0.314500004053116,365.4227,39,3,0.0352480001747608,1.266242565
86185,DE,2018-01-01,11.32607,50.977462,76.36146545410159,1322.63891601562,8.48241779749515e-06,-5.934275759500451e-05,279.55841064453097,97059.3359375,279.952972412109,8.84180927276611,5.71371030807495,0.10219999402761501,215.6479,255,1,0.0657830014824867,11.3225
86279,DE,2018-01-01,12.205199,50.655861,73.7998352050781,1290.14282226562,2.1487154299393303e-05,-4.95935419166926e-05,279.117645263672,95529.9453125,279.243408203125,8.09414577484131,5.73668432235718,0.219699993729591,270.1707,255,1,0.0644799992442131,2.1475
86379,DE,2018-01-01,10.668641000000001,50.653245,79.8858947753906,1121.89001464844,0.0001211138369399,-7.54068023525178e-05,277.506866455078,95021.703125,278.010528564453,8.23222541809082,5.35204315185547,0.11589999496936802,500.514,254,1,0.0788749977946281,9.7925
86455,SK,2018-01-01,19.11527824,48.7333335894679,91.2893218994141,98.69857788085942,7.656389061594379e-05,-1.27275816339534e-05,274.99261474609403,93325.046875,274.514190673828,12.9545450210571,0.8320491909980771,0.162399992346764,444.7,254,1,0.110320001840591,26.853
86779,SK,2018-01-01,19.156667000000002,48.5580559994674,90.1791534423828,89.79330444335942,6.08470581937581e-05,-1.1304925465083198e-05,275.088409423828,94335.5078125,274.66693115234403,13.3931436538696,0.7663434743881229,0.13609999418258698,304.8975,251,1,0.11852599680423699,23.4576
87108,SK,2018-01-01,18.842461,48.5995579994675,88.2403945922852,87.3427886962891,4.09892054449301e-05,-1.3311642760527302e-05,275.59857177734403,94663.2109375,274.904571533203,13.579977035522498,0.808942973613739,0.230199992656708,297.7094,216,2,0.116299003362656,25.8692
87405,SK,2018-01-01,19.15499878,48.735000609467896,91.4411239624023,98.8603515625,7.91720158304088e-05,-1.25513779494213e-05,274.92584228515597,93248.0078125,274.478302001953,12.9169149398804,0.8238244652748109,0.11449999362230301,341.7218,255,1,0.11059100180864301,28.9868
87732,SK,2018-01-01,19.95168495,48.5836105294675,97.41492462158199,100.16421508789101,0.0001261971628991,-1.08078420453239e-05,275.237945556641,94815.4140625,275.04443359375,13.1731214523315,0.5595021247863771,0.1925999969244,315.8111,193,1,0.12497410923242598,28.0454
88056,SK,2018-01-01,20.24028397,48.6311111494676,97.2630157470703,97.775146484375,0.0001349034573649,-9.17223587748595e-06,275.197357177734,94756.703125,274.907623291016,12.888324737548801,0.709451138973236,0.175200000405312,272.0386,196,1,0.128540992736816,48.8998
88378,SK,2018-01-01,17.125611,48.1250189994665,58.584476470947294,303.941131591797,1.3689657862414599e-05,-3.23374879371841e-05,278.890258789062,99047.265625,278.505767822266,14.189554214477502,1.56649386882782,0.0663999989628792,138.191,255,1,0.137714296579361,25.8182
88701,SK,2018-01-01,17.019722,48.4366669994672,59.7993049621582,377.1279296875,1.80497027031379e-05,-2.85578898910899e-05,279.00714111328097,98514.875,278.213531494141,13.7269229888916,1.9863908290863002,0.14000000059604598,165.7907,255,1,0.154499992728233,34.6304
89024,SK,2018-01-01,17.113619,48.1447329994665,58.5285110473633,314.286590576172,1.3934946764493398e-05,-3.23148306051735e-05,278.902313232422,99012.8828125,278.506958007812,14.150611877441401,1.5906676054000901,0.0407999977469444,152.5094,255,1,0.14017729461193099,29.7216
89348,SK,2018-01-01,17.11666679,48.1666679394666,58.891845703125,314.08966064453097,1.4730331713508301e-05,-3.19473547278903e-05,278.892059326172,98952.8828125,278.44818115234403,14.136026382446301,1.5897433757782,0.214299991726875,232.5231,255,1,0.161815494298935,19.0484
89670,SK,2018-01-01,20.42388916,48.9155578594683,89.6831436157227,161.265609741211,0.0001109458462451,-1.35557183966739e-05,274.918823242188,92324.4765625,274.626739501953,11.7728681564331,1.59055960178375,0.19629999995231603,914.2558,26,3,0.100667998194695,19.8332
89999,SK,2018-01-01,21.2863884,48.691112519467794,99.7489776611328,265.70458984375,7.911337888799609e-05,-1.2858361515100099e-05,276.169189453125,96906.859375,276.031097412109,13.5171337127686,2.03091716766357,0.121299996972084,195.5868,255,1,0.10147500038147,35.4488
90315,SK,2018-01-01,21.17528534,48.5922203094675,100.70911407470699,229.29197692871102,9.10494418349117e-05,-1.27176735986723e-05,276.322296142578,97205.21875,276.066253662109,13.702109336853,1.7006819248199498,0.0970999971032143,213.7121,253,1,0.10387499630451198,33.1938
90645,SK,2018-01-01,21.258836,48.72626699946779,98.9077911376953,258.273803710938,7.692444341955709e-05,-1.2639681699511099e-05,275.979156494141,96526.8984375,275.859375,13.3167552947998,2.04303741455078,0.0808999985456467,211.8196,255,1,0.100519999861717,36.0936
90944,SK,2018-01-01,21.83750343,48.8741645794682,100.339805603027,406.800842285156,7.93527069617994e-05,-1.5202797840174802e-05,276.638824462891,98114.1171875,276.82000732421903,13.932554244995101,3.0810701847076403,0.18639999628067003,136.2167,208,1,0.090718001127243,16.9106
91274,SK,2018-01-01,18.076831,48.3094559994669,77.7932357788086,149.390640258789,2.5519899281789498e-05,-2.0806508473469896e-05,278.19573974609403,98898.65625,277.504486083984,15.463523864746099,0.756001055240631,0.12060000002384198,163.4328,255,1,0.114684998989105,5.9008199999999995
91552,SK,2018-01-01,18.14112,48.2830499994668,78.3635940551758,150.602584838867,2.63620386249386e-05,-2.09847348742187e-05,278.111206054688,98831.75,277.46173095703097,15.485809326171902,0.812198638916016,0.145599991083145,148.503,172,2,0.116751000285149,25.0544
91873,SK,2018-01-01,21.68750191,48.8863906894683,99.6258926391602,390.111267089844,7.113807077985258e-05,-1.51755466504255e-05,276.56500244140597,97929.265625,276.66192626953097,13.850823402404801,3.05179238319397,0.163900002837181,132.1251,253,1,0.0987000018358231,13.833160000000001
92206,SK,2018-01-01,20.29111671,49.152778629469005,83.6431198120117,222.979598999023,8.03032598923892e-05,-2.29224333452294e-05,275.521026611328,91336.4453125,275.354705810547,11.6569509506226,2.05200266838074,0.164099991321564,786.5328,191,2,0.0982320010662079,8.93534
92464,SK,2018-01-01,21.26749992,48.993331909468495,93.2324981689453,309.04290771484403,4.8157471610466e-05,-1.33262774397735e-05,276.093597412109,95972.21875,275.966064453125,12.948844909667999,2.58769822120667,0.12839999794960003,280.20099999999996,255,1,0.0978680029511452,25.1244
92791,SK,2018-01-01,22.27361,48.9349999994684,101.50305938720699,432.554931640625,0.0001589831372257,-1.2088884432159801e-05,275.94854736328097,96274.8984375,276.249786376953,12.970775604247999,3.03638696670532,0.22239999473094899,472.7637,30,2,0.075932502746582,9.802480000000001
93204,SK,2018-01-01,18.75639534,48.7330551094679,89.2597503662109,99.0510406494141,4.78176698379684e-05,-1.38483255796018e-05,275.731719970703,94332.734375,274.994354248047,13.405259132385302,0.958859264850616,0.0910999998450279,449.2004,254,1,0.111542001366615,21.0314
93530,SK,2018-01-01,18.628080999999998,48.782652999468006,88.60708618164058,117.28190612793001,4.93637162435334e-05,-1.52984157466562e-05,276.128997802734,94801.4296875,275.409576416016,13.567152976989698,1.1072039604187,0.124399997293949,275.3954,249,1,0.126656994223595,24.1832
93856,SK,2018-01-01,18.53084755,48.666946409467705,86.8426361083984,104.47010040283199,4.15660579164978e-05,-1.75397290149704e-05,276.362030029297,95706.2109375,275.749877929688,14.004993438720698,0.923360168933868,0.31419998407363897,270.9392,136,2,0.11758200079202699,19.6868
94186,SK,2018-01-01,18.04139328,48.8963890094683,83.3540878295898,171.92448425293,3.6086043110117296e-05,-1.88447629625443e-05,276.907684326172,96368.6015625,276.22137451171903,13.896193504333501,1.68568384647369,0.144999995827675,279.8045,255,1,0.106518998742104,29.3774
94515,SK,2018-01-01,17.36334419,48.680557249467704,67.7146530151367,185.461349487305,2.7161582693224803e-05,-2.12725244637113e-05,277.919891357422,97869.5078125,276.880645751953,13.921283721923801,1.6429351568222,0.175599992275238,208.2154,255,1,0.12823800742626199,21.0168
94732,SK,2018-01-01,17.860564,47.959999999466106,72.9502792358398,193.129104614258,2.02836872631451e-05,-2.9326352887437703e-05,278.852081298828,99677.5234375,278.176055908203,15.774900436401401,1.5183527469635,0.16969999670982402,117.1911,34,2,0.123084001243114,26.101
95358,SK,2018-01-01,19.30252457,49.0791664094688,91.2764434814453,167.610168457031,9.113441774388779e-05,-8.98806956683984e-06,274.838012695312,91513.734375,274.33892822265597,12.0886077880859,1.61553800106049,0.22399999201297802,481.4301,252,1,0.10565300285816198,30.3368
95684,SK,2018-01-01,18.92194748,49.0669441194687,90.8923721313477,177.998474121094,7.39120805519633e-05,-1.26283084682655e-05,275.528228759766,92980.984375,274.875885009766,12.7103805541992,1.77607774734497,0.13400000333786,402.29,255,1,0.10299800336360902,25.9448
96008,SK,2018-01-01,18.77111435,49.2119445794691,89.67422485351558,247.546234130859,5.7199729781132205e-05,-1.71537176356651e-05,276.1083984375,93501.4140625,275.426116943359,12.8488168716431,2.32695126533508,0.139399990439415,371.7549,255,1,0.10165899991989098,24.7938
96762,ES,2018-01-01,-6.36028,39.47277999947279,62.981353759765604,750.5092163085941,4.51032701676013e-06,-9.447387856198471e-05,284.901977539062,98924.65625,283.802368164062,15.881197929382301,3.58767557144165,0.213699996471405,487.7831,255,2,0.12333090603351599,7.8
97271,ES,2018-01-01,-3.74916666,40.419999999469795,50.4430618286133,832.3290405273441,0.0,-6.8203458795324e-05,284.321990966797,95343.53125,282.279418945312,10.639423370361301,3.9524085521698,0.224599987268448,619.4348,255,1,0.0988828614354134,4.4
97284,ES,2018-01-01,-3.69027777,40.43972221946971,50.719600677490206,838.115966796875,0.0,-6.805544398957861e-05,284.184967041016,95155.6328125,282.200164794922,10.552058219909698,3.91839861869812,0.0564999990165234,701.4012,255,1,0.0961376056075096,2.4
97304,ES,2018-01-01,-3.70638888,40.445277769469705,51.0310745239258,843.869873046875,0.0,-6.71914531267248e-05,284.192504882812,95135.4140625,282.213745117188,10.5507116317749,3.90585041046143,0.0674999952316284,703.5668,255,1,0.0969803333282471,2.25
97327,ES,2018-01-01,-3.68833333,40.4658333294697,51.203433990478494,847.2451782226559,0.0,-6.69328583171591e-05,284.13934326171903,95058.296875,282.185821533203,10.51451587677,3.88872361183167,0.0881999954581261,734.0358,255,1,0.0955426096916199,2.75
97348,ES,2018-01-01,-3.68222222,40.42166665946979,50.139827728271506,827.3727416992191,0.0,-6.96093266014941e-05,284.188354492188,95212.6015625,282.185211181641,10.565814971923801,3.9453148841857897,0.043699998408556005,691.3443,255,1,0.10097685456275901,5.4
97385,ES,2018-01-01,-3.68666666,40.398055549469795,49.3907699584961,808.6513061523441,0.0,-7.2036767960526e-05,284.255401611328,95381.7578125,282.19775390625,10.626841545105,4.00203227996826,0.0637999996542931,602.0547,255,1,0.10263986140489599,6.0
97820,NL,2018-01-01,4.88781,52.39,63.623172760009794,951.1669921875,5.11165962961968e-05,-7.020249177003281e-05,280.322418212891,99785.8984375,280.32000732421903,9.39645290374756,7.497210502624509,0.0820999965071678,6.150174,255,4,0.10679999738931699,23.5921343873518
98031,NL,2018-01-01,4.86621,52.3597,63.8359489440918,945.7885131835941,4.5967553887749104e-05,-6.812283390900121e-05,280.328826904297,99790.5625,280.324615478516,9.414626121521,7.4822506904602095,0.18079999089241003,8.709475,255,1,0.0843800008296967,9.81217391304348
98242,NL,2018-01-01,4.87016,52.394,63.4751586914062,951.1646118164059,5.26892581547145e-05,-7.0089656219352e-05,280.316070556641,99782.5703125,280.323028564453,9.39028549194336,7.58810758590698,0.20389999449253102,3.9069730000000003,255,1,0.101025000214577,14.2504347826087
99110,NL,2018-01-01,4.8997,52.358000000000004,63.9272575378418,947.99267578125,4.6029261284275e-05,-6.90732267685235e-05,280.334197998047,99792.734375,280.319671630859,9.4145565032959,7.37878131866455,0.0706999972462654,10.11183,255,1,0.0832199975848198,21.3620652173913
99329,NL,2018-01-01,4.77401,52.333999999999996,63.87214660644529,935.7479858398441,4.12560511904303e-05,-6.422747537726539e-05,280.322662353516,99790.6953125,280.33648681640597,9.43395709991455,7.6761794090271,0.175399988889694,-3.883825,255,1,0.0724050030112267,8.88981884057971
99550,NL,2018-01-01,4.64053,52.4893,61.4813575744629,945.66455078125,7.17929578968324e-05,-6.59082870697603e-05,280.26593017578097,99731.6015625,280.36138916015597,9.31303787231445,8.96044921875,0.220799997448921,5.176305999999999,255,1,0.100400000810623,19.1480072463768
99772,NL,2018-01-01,5.14845,51.5184,77.0094757080078,988.3525390625,3.63407780241687e-05,-6.0003811086062294e-05,280.84149169921903,99769.859375,280.575317382812,10.7533273696899,5.85991716384888,0.301999986171722,14.115020000000001,185,2,0.073000006377697,2.604291
100098,NL,2018-01-01,4.82494,51.5935,74.9688491821289,938.81640625,2.99046223517507e-05,-5.8093097322853296e-05,280.81756591796903,99795.21875,280.476806640625,10.713191032409698,5.9157609939575195,0.18459999561309803,5.272505000000001,255,1,0.0490000024437904,11.237385166666698
100424,NL,2018-01-01,4.78102,51.6031,74.7883758544922,933.2793579101559,3.0522387532983e-05,-5.73223296669312e-05,280.819732666016,99797.2109375,280.466186523438,10.714320182800302,5.92522478103638,0.11369999498128901,3.973015,255,1,0.0716700032353401,19.5943095
100740,NL,2018-01-01,4.98744,52.2015,66.12119293212889,942.02978515625,2.35111328947823e-05,-6.66072519379668e-05,280.443023681641,99831.015625,280.334869384766,9.566243171691891,6.617294788360599,0.573300004005432,-3.02034,229,2,0.081105001270771,5.757896
101067,NL,2018-01-01,4.9233,51.9745,69.2649765014648,930.22265625,8.510697625752071e-06,-6.19958445895463e-05,280.589630126953,99857.7265625,280.397979736328,9.88698482513428,6.26772689819336,0.57779997587204,-0.5504758000000001,158,2,0.0744350031018257,4.63564608333333
101386,NL,2018-01-01,4.2891900000000005,52.0771,66.742919921875,882.79150390625,1.71544561453629e-05,-5.62091845495161e-05,280.667633056641,99785.015625,280.365478515625,9.87743186950684,7.50325536727905,0.11729999631643301,7.247685000000001,255,1,0.0804700031876564,25.153211333333303
101707,NL,2018-01-01,4.51082,52.2966,63.029079437255895,912.412109375,4.3131698475917794e-05,-5.86232308705803e-05,280.411834716797,99749.4453125,280.340423583984,9.4708366394043,8.43103885650635,0.233799993991852,12.195310000000001,124,3,0.0842999964952469,6.73798875
102023,NL,2018-01-01,6.91949,52.2345,76.41424560546879,1131.41955566406,5.0059712521033395e-05,-7.166211435105649e-05,280.165771484375,99554.4296875,280.33624267578097,9.64485836029053,5.9601149559021,0.19820000231266,60.70581,254,1,0.0604850016534328,35.6100365
102313,NL,2018-01-01,5.82223,50.9844,83.68028259277341,1106.39245605469,9.918801515595992e-05,-6.0731570556527004e-05,280.526580810547,99029.546875,280.398284912109,11.078463554382301,5.939800262451169,0.30039998888969394,66.65683,255,1,0.0594049990177155,6.09169960474308
102422,NL,2018-01-01,6.5789,53.2178,78.3767395019531,1185.40588378906,4.2736985051306e-05,-6.92036846885458e-05,279.746734619141,99672.59375,279.96795654296903,9.90438938140869,7.318612575531009,0.10619999468326598,6.1559610000000005,255,1,0.113660000264645,26.038254583333302
